Ognoo,Iteminfid,Uldegdel
2022-05-19,2007121329180,222.00
2022-05-19,2007121329377,-1533.00
2022-05-19,2007121329379,-380.00
2022-05-19,2007121329380,-1107.00
2022-05-19,2007121329381,351.00
2022-05-19,2007121331288,12.00
2022-05-19,2007121332656,12.00
2022-05-19,2007121332659,18.00
2022-05-19,2007121334813,-1.00
2022-05-19,120620429994600001,0.00
2022-05-19,120620429994600002,0.00
2022-05-19,120620429994600013,0.00
2022-05-19,120620429994600026,0.00
2022-05-19,140224536726700000,0.00
2022-05-19,150203456119500001,1.00
2022-05-19,150930603566800001,68.00
2022-05-19,151229506383600001,18.00
2022-05-19,151229527874800001,8.00
2022-05-19,160121610393900001,0.00
2022-05-19,160513343594000001,496.00
2022-05-19,160826685080700001,814.00
2022-05-19,170407678293400001,21.00
2022-05-19,170428381482200001,350.00
2022-05-19,171030000763800001,967.00
2022-05-19,180213012331300001,-920.00
2022-05-19,180327043373200005,32.00
2022-05-19,180604114334600001,111.00
2022-05-19,180604114351700001,90.00
2022-05-19,180604114383000001,3466.00
2022-05-19,180704149959400001,51.00
2022-05-19,180706153232200002,34.00
2022-05-19,180706153232200003,-5.00
2022-05-19,180706153232200005,0.00
2022-05-19,180920233009700325,-755.00
2022-05-19,190603577080600001,7.00
2022-05-19,190909745530500004,808.00
2022-05-19,199009170000000056,148.00
2022-05-19,200813226771700001,765.00
2022-05-19,200826241374700001,1.00
2022-05-19,201104060000000029,59.00
2022-05-19,201205090000000004,1145.00
2022-05-19,201207090000000130,487.00
2022-05-19,210327509663500011,21.00
2022-05-19,211116153741172477,-550.00
2022-05-20,2007121328749,9.00
2022-05-20,2007121328895,89.00
2022-05-20,2007121329180,170.00
2022-05-20,2007121329377,-1533.00
2022-05-20,2007121329379,-380.00
2022-05-20,2007121329380,-1111.00
2022-05-20,2007121329381,336.00
2022-05-20,2007121331288,6.00
2022-05-20,2007121332656,8.00
2022-05-20,2007121332659,15.00
2022-05-20,2007121334813,-1.00
2022-05-20,120620429994600001,0.00
2022-05-20,120620429994600002,0.00
2022-05-20,120620429994600013,0.00
2022-05-20,120620429994600026,0.00
2022-05-20,140224536726700000,24.00
2022-05-20,150203456119500001,1.00
2022-05-20,150930603566800001,147.00
2022-05-20,151229506383600001,7.00
2022-05-20,151229527874800001,8.00
2022-05-20,160121610393900001,0.00
2022-05-20,160513343594000001,457.00
2022-05-20,160826685080700001,811.00
2022-05-20,170407678293400001,17.00
2022-05-20,170428381482200001,341.00
2022-05-20,171030000763800001,873.00
2022-05-20,180213012331300001,-949.00
2022-05-20,180327043373200005,34.00
2022-05-20,180604114334600001,67.00
2022-05-20,180604114351700001,72.00
2022-05-20,180604114383000001,3376.00
2022-05-20,180704149959400001,46.00
2022-05-20,180706153232200002,29.00
2022-05-20,180706153232200003,-7.00
2022-05-20,180706153232200005,0.00
2022-05-20,180920233009700325,-755.00
2022-05-20,190603577080600001,9.00
2022-05-20,190909745530500004,796.00
2022-05-20,199009170000000056,109.00
2022-05-20,200813226771700001,759.00
2022-05-20,200826241374700001,-1199.00
2022-05-20,201104060000000029,73.00
2022-05-20,201205090000000004,1121.00
2022-05-20,201207090000000130,424.00
2022-05-20,210327509663500011,312.00
2022-05-20,211116153741172477,-563.00
2022-05-21,2007121328749,13.00
2022-05-21,2007121328895,63.00
2022-05-21,2007121329180,166.00
2022-05-21,2007121329377,-1533.00
2022-05-21,2007121329379,-380.00
2022-05-21,2007121329380,-1113.00
2022-05-21,2007121329381,331.00
2022-05-21,2007121331288,254.00
2022-05-21,2007121332656,9.00
2022-05-21,2007121332659,16.00
2022-05-21,2007121334813,-1.00
2022-05-21,120620429994600001,0.00
2022-05-21,120620429994600002,0.00
2022-05-21,120620429994600013,0.00
2022-05-21,120620429994600026,0.00
2022-05-21,140224536726700000,24.00
2022-05-21,150203456119500001,1.00
2022-05-21,150930603566800001,126.00
2022-05-21,151229506383600001,4.00
2022-05-21,151229527874800001,8.00
2022-05-21,160121610393900001,0.00
2022-05-21,160513343594000001,448.00
2022-05-21,160826685080700001,781.00
2022-05-21,170407678293400001,12.00
2022-05-21,170428381482200001,487.00
2022-05-21,171030000763800001,783.00
2022-05-21,180213012331300001,-957.00
2022-05-21,180327043373200005,25.00
2022-05-21,180604114334600001,172.00
2022-05-21,180604114351700001,59.00
2022-05-21,180604114383000001,3233.00
2022-05-21,180704149959400001,46.00
2022-05-21,180706153232200002,20.00
2022-05-21,180706153232200003,-7.00
2022-05-21,180706153232200005,0.00
2022-05-21,180920233009700325,-756.00
2022-05-21,190603577080600001,7.00
2022-05-21,190909745530500004,794.00
2022-05-21,199009170000000056,78.00
2022-05-21,200813226771700001,755.00
2022-05-21,200826241374700001,-3647.00
2022-05-21,201104060000000029,94.00
2022-05-21,201205090000000004,1116.00
2022-05-21,201207090000000130,254.00
2022-05-21,210327509663500011,311.00
2022-05-21,211116153741172477,-566.00
2022-05-22,2007121328749,12.00
2022-05-22,2007121328895,45.00
2022-05-22,2007121329180,119.00
2022-05-22,2007121329377,-1533.00
2022-05-22,2007121329379,-380.00
2022-05-22,2007121329380,-1116.00
2022-05-22,2007121329381,330.00
2022-05-22,2007121331288,230.00
2022-05-22,2007121332656,8.00
2022-05-22,2007121332659,16.00
2022-05-22,2007121334813,38.00
2022-05-22,120620429994600001,0.00
2022-05-22,120620429994600002,0.00
2022-05-22,120620429994600013,0.00
2022-05-22,120620429994600026,0.00
2022-05-22,140224536726700000,24.00
2022-05-22,150203456119500001,1.00
2022-05-22,150930603566800001,114.00
2022-05-22,151229506383600001,4.00
2022-05-22,151229527874800001,8.00
2022-05-22,160121610393900001,0.00
2022-05-22,160513343594000001,413.00
2022-05-22,160826685080700001,775.00
2022-05-22,170407678293400001,12.00
2022-05-22,170428381482200001,484.00
2022-05-22,171030000763800001,766.00
2022-05-22,180213012331300001,-963.00
2022-05-22,180327043373200005,25.00
2022-05-22,180604114334600001,152.00
2022-05-22,180604114351700001,56.00
2022-05-22,180604114383000001,3156.00
2022-05-22,180704149959400001,47.00
2022-05-22,180706153232200002,17.00
2022-05-22,180706153232200003,-7.00
2022-05-22,180706153232200005,0.00
2022-05-22,180920233009700325,-770.00
2022-05-22,190603577080600001,7.00
2022-05-22,190909745530500004,790.00
2022-05-22,199009170000000056,66.00
2022-05-22,200813226771700001,750.00
2022-05-22,200826241374700001,673.00
2022-05-22,201104060000000029,51.00
2022-05-22,201205090000000004,1109.00
2022-05-22,201207090000000130,198.00
2022-05-22,210327509663500011,309.00
2022-05-22,211116153741172477,-566.00
2022-05-23,2007121328749,12.00
2022-05-23,2007121328895,17.00
2022-05-23,2007121329180,63.00
2022-05-23,2007121329377,-1533.00
2022-05-23,2007121329379,-380.00
2022-05-23,2007121329380,-1128.00
2022-05-23,2007121329381,323.00
2022-05-23,2007121331288,226.00
2022-05-23,2007121332656,17.00
2022-05-23,2007121332659,15.00
2022-05-23,2007121334813,27.00
2022-05-23,120620429994600001,0.00
2022-05-23,120620429994600002,0.00
2022-05-23,120620429994600013,0.00
2022-05-23,120620429994600026,0.00
2022-05-23,140224536726700000,20.00
2022-05-23,150203456119500001,1.00
2022-05-23,150930603566800001,66.00
2022-05-23,151229506383600001,3.00
2022-05-23,151229527874800001,8.00
2022-05-23,160121610393900001,0.00
2022-05-23,160513343594000001,348.00
2022-05-23,160826685080700001,764.00
2022-05-23,170407678293400001,10.00
2022-05-23,170428381482200001,475.00
2022-05-23,171030000763800001,622.00
2022-05-23,180213012331300001,-985.00
2022-05-23,180327043373200005,25.00
2022-05-23,180604114334600001,127.00
2022-05-23,180604114351700001,43.00
2022-05-23,180604114383000001,3109.00
2022-05-23,180704149959400001,41.00
2022-05-23,180706153232200002,233.00
2022-05-23,180706153232200003,182.00
2022-05-23,180706153232200005,140.00
2022-05-23,180920233009700325,-814.00
2022-05-23,190603577080600001,7.00
2022-05-23,190909745530500004,776.00
2022-05-23,199009170000000056,30.00
2022-05-23,200813226771700001,736.00
2022-05-23,200826241374700001,359.00
2022-05-23,201104060000000029,44.00
2022-05-23,201205090000000004,1093.00
2022-05-23,201207090000000130,166.00
2022-05-23,210327509663500011,501.00
2022-05-23,211116153741172477,-568.00
2022-05-24,2007121328749,9.00
2022-05-24,2007121328895,71.00
2022-05-24,2007121329180,41.00
2022-05-24,2007121329377,-1533.00
2022-05-24,2007121329379,-380.00
2022-05-24,2007121329380,-1147.00
2022-05-24,2007121329381,315.00
2022-05-24,2007121331288,210.00
2022-05-24,2007121332656,10.00
2022-05-24,2007121332659,16.00
2022-05-24,2007121334813,18.00
2022-05-24,120620429994600001,0.00
2022-05-24,120620429994600002,0.00
2022-05-24,120620429994600013,0.00
2022-05-24,120620429994600026,0.00
2022-05-24,140224536726700000,14.00
2022-05-24,150203456119500001,1.00
2022-05-24,150930603566800001,57.00
2022-05-24,151229506383600001,19.00
2022-05-24,151229527874800001,8.00
2022-05-24,160121610393900001,0.00
2022-05-24,160513343594000001,315.00
2022-05-24,160826685080700001,732.00
2022-05-24,170407678293400001,4.00
2022-05-24,170428381482200001,462.00
2022-05-24,171030000763800001,569.00
2022-05-24,180213012331300001,-1001.00
2022-05-24,180327043373200005,31.00
2022-05-24,180604114334600001,349.00
2022-05-24,180604114351700001,28.00
2022-05-24,180604114383000001,2939.00
2022-05-24,180704149959400001,41.00
2022-05-24,180706153232200002,201.00
2022-05-24,180706153232200003,170.00
2022-05-24,180706153232200005,133.00
2022-05-24,180920233009700325,-846.00
2022-05-24,190603577080600001,8.00
2022-05-24,190909745530500004,768.00
2022-05-24,199009170000000056,153.00
2022-05-24,200813226771700001,726.00
2022-05-24,200826241374700001,313.00
2022-05-24,201104060000000029,56.00
2022-05-24,201205090000000004,1075.00
2022-05-24,201207090000000130,111.00
2022-05-24,210327509663500011,497.00
2022-05-24,211116153741172477,-568.00
2022-05-25,2007121328749,8.00
2022-05-25,2007121328895,39.00
2022-05-25,2007121329180,22.00
2022-05-25,2007121329377,-1533.00
2022-05-25,2007121329379,-380.00
2022-05-25,2007121329380,-1162.00
2022-05-25,2007121329381,308.00
2022-05-25,2007121331288,199.00
2022-05-25,2007121332656,9.00
2022-05-25,2007121332659,13.00
2022-05-25,2007121334813,10.00
2022-05-25,120620429994600001,0.00
2022-05-25,120620429994600002,0.00
2022-05-25,120620429994600013,0.00
2022-05-25,120620429994600026,0.00
2022-05-25,140224536726700000,12.00
2022-05-25,150203456119500001,1.00
2022-05-25,150930603566800001,38.00
2022-05-25,151229506383600001,11.00
2022-05-25,151229527874800001,8.00
2022-05-25,160121610393900001,0.00
2022-05-25,160513343594000001,137.00
2022-05-25,160826685080700001,712.00
2022-05-25,170407678293400001,0.00
2022-05-25,170428381482200001,455.00
2022-05-25,171030000763800001,295.00
2022-05-25,180213012331300001,-1026.00
2022-05-25,180327043373200005,25.00
2022-05-25,180604114334600001,330.00
2022-05-25,180604114351700001,19.00
2022-05-25,180604114383000001,2847.00
2022-05-25,180704149959400001,48.00
2022-05-25,180706153232200002,117.00
2022-05-25,180706153232200003,145.00
2022-05-25,180706153232200005,114.00
2022-05-25,180920233009700325,-880.00
2022-05-25,190603577080600001,7.00
2022-05-25,190909745530500004,756.00
2022-05-25,199009170000000056,88.00
2022-05-25,200813226771700001,719.00
2022-05-25,200826241374700001,275.00
2022-05-25,201104060000000029,44.00
2022-05-25,201205090000000004,1016.00
2022-05-25,201207090000000130,61.00
2022-05-25,210327509663500011,488.00
2022-05-25,211116153741172477,-568.00
2022-05-26,2007121328749,8.00
2022-05-26,2007121328895,85.00
2022-05-26,2007121329180,944.00
2022-05-26,2007121329377,-1533.00
2022-05-26,2007121329379,-380.00
2022-05-26,2007121329380,-1171.00
2022-05-26,2007121329381,298.00
2022-05-26,2007121331288,189.00
2022-05-26,2007121332656,13.00
2022-05-26,2007121332659,19.00
2022-05-26,2007121334813,2.00
2022-05-26,120620429994600001,0.00
2022-05-26,120620429994600002,0.00
2022-05-26,120620429994600013,0.00
2022-05-26,120620429994600026,0.00
2022-05-26,140224536726700000,3.00
2022-05-26,150203456119500001,1.00
2022-05-26,150930603566800001,24.00
2022-05-26,151229506383600001,7.00
2022-05-26,151229527874800001,8.00
2022-05-26,160121610393900001,0.00
2022-05-26,160513343594000001,84.00
2022-05-26,160826685080700001,694.00
2022-05-26,170407678293400001,-1.00
2022-05-26,170428381482200001,409.00
2022-05-26,171030000763800001,137.00
2022-05-26,180213012331300001,-1048.00
2022-05-26,180327043373200005,25.00
2022-05-26,180604114334600001,302.00
2022-05-26,180604114351700001,14.00
2022-05-26,180604114383000001,2739.00
2022-05-26,180704149959400001,40.00
2022-05-26,180706153232200002,78.00
2022-05-26,180706153232200003,130.00
2022-05-26,180706153232200005,102.00
2022-05-26,180920233009700325,-913.00
2022-05-26,190603577080600001,7.00
2022-05-26,190909745530500004,737.00
2022-05-26,199009170000000056,39.00
2022-05-26,200813226771700001,708.00
2022-05-26,200826241374700001,142.00
2022-05-26,201104060000000029,107.00
2022-05-26,201205090000000004,990.00
2022-05-26,201207090000000130,5.00
2022-05-26,210327509663500011,480.00
2022-05-26,211116153741172477,-568.00
2022-05-26,220406222153830970,21.00
2022-05-27,2007121328749,8.00
2022-05-27,2007121328895,60.00
2022-05-27,2007121329180,913.00
2022-05-27,2007121329377,-1544.00
2022-05-27,2007121329379,-380.00
2022-05-27,2007121329380,-1181.00
2022-05-27,2007121329381,285.00
2022-05-27,2007121331288,172.00
2022-05-27,2007121332656,8.00
2022-05-27,2007121332659,13.00
2022-05-27,2007121334813,-1.00
2022-05-27,120620429994600001,0.00
2022-05-27,120620429994600002,0.00
2022-05-27,120620429994600013,0.00
2022-05-27,120620429994600026,0.00
2022-05-27,140224536726700000,2.00
2022-05-27,150203456119500001,1.00
2022-05-27,150930603566800001,18.00
2022-05-27,151229506383600001,35.00
2022-05-27,151229527874800001,8.00
2022-05-27,160121610393900001,0.00
2022-05-27,160513343594000001,21.00
2022-05-27,160826685080700001,678.00
2022-05-27,170407678293400001,-1.00
2022-05-27,170428381482200001,372.00
2022-05-27,171030000763800001,75.00
2022-05-27,180213012331300001,-1070.00
2022-05-27,180327043373200005,31.00
2022-05-27,180604114334600001,273.00
2022-05-27,180604114351700001,12.00
2022-05-27,180604114383000001,2679.00
2022-05-27,180704149959400001,40.00
2022-05-27,180706153232200002,48.00
2022-05-27,180706153232200003,112.00
2022-05-27,180706153232200005,80.00
2022-05-27,180920233009700325,-942.00
2022-05-27,190603577080600001,12.00
2022-05-27,190909745530500004,726.00
2022-05-27,199009170000000056,183.00
2022-05-27,200813226771700001,695.00
2022-05-27,200826241374700001,140.00
2022-05-27,201104060000000029,78.00
2022-05-27,201205090000000004,976.00
2022-05-27,201207090000000130,5.00
2022-05-27,210327509663500011,461.00
2022-05-27,211116153741172477,-568.00
2022-05-27,220406222153830970,21.00
2022-05-28,2007121328749,8.00
2022-05-28,2007121328895,101.00
2022-05-28,2007121329180,871.00
2022-05-28,2007121329377,-1544.00
2022-05-28,2007121329379,-380.00
2022-05-28,2007121329380,-1185.00
2022-05-28,2007121329381,283.00
2022-05-28,2007121331288,166.00
2022-05-28,2007121332656,9.00
2022-05-28,2007121332659,13.00
2022-05-28,2007121334813,-1.00
2022-05-28,120620429994600001,0.00
2022-05-28,120620429994600002,0.00
2022-05-28,120620429994600013,0.00
2022-05-28,120620429994600026,0.00
2022-05-28,140224536726700000,0.00
2022-05-28,150203456119500001,1.00
2022-05-28,150930603566800001,15.00
2022-05-28,151229506383600001,20.00
2022-05-28,151229527874800001,8.00
2022-05-28,160121610393900001,0.00
2022-05-28,160513343594000001,21.00
2022-05-28,160826685080700001,655.00
2022-05-28,170407678293400001,-1.00
2022-05-28,170428381482200001,364.00
2022-05-28,171030000763800001,25.00
2022-05-28,180213012331300001,-1072.00
2022-05-28,180327043373200005,27.00
2022-05-28,180604114334600001,251.00
2022-05-28,180604114351700001,11.00
2022-05-28,180604114383000001,2531.00
2022-05-28,180704149959400001,46.00
2022-05-28,180706153232200002,39.00
2022-05-28,180706153232200003,106.00
2022-05-28,180706153232200005,77.00
2022-05-28,180920233009700325,-956.00
2022-05-28,190603577080600001,9.00
2022-05-28,190909745530500004,721.00
2022-05-28,199009170000000056,171.00
2022-05-28,200813226771700001,691.00
2022-05-28,200826241374700001,78.00
2022-05-28,201104060000000029,56.00
2022-05-28,201205090000000004,973.00
2022-05-28,201207090000000130,5.00
2022-05-28,210327509663500011,427.00
2022-05-28,211116153741172477,-568.00
2022-05-28,220406222153830970,21.00
2022-05-29,2007121328749,8.00
2022-05-29,2007121328895,74.00
2022-05-29,2007121329180,865.00
2022-05-29,2007121329377,-1559.00
2022-05-29,2007121329379,-380.00
2022-05-29,2007121329380,-1185.00
2022-05-29,2007121329381,278.00
2022-05-29,2007121331288,160.00
2022-05-29,2007121332656,15.00
2022-05-29,2007121332659,13.00
2022-05-29,2007121334813,-1.00
2022-05-29,120620429994600001,0.00
2022-05-29,120620429994600002,0.00
2022-05-29,120620429994600013,0.00
2022-05-29,120620429994600026,0.00
2022-05-29,140224536726700000,0.00
2022-05-29,150203456119500001,1.00
2022-05-29,150930603566800001,15.00
2022-05-29,151229506383600001,12.00
2022-05-29,151229527874800001,8.00
2022-05-29,160121610393900001,0.00
2022-05-29,160513343594000001,20.00
2022-05-29,160826685080700001,615.00
2022-05-29,170407678293400001,20.00
2022-05-29,170428381482200001,361.00
2022-05-29,171030000763800001,24.00
2022-05-29,180213012331300001,-1073.00
2022-05-29,180327043373200005,27.00
2022-05-29,180604114334600001,243.00
2022-05-29,180604114351700001,8.00
2022-05-29,180604114383000001,2522.00
2022-05-29,180704149959400001,59.00
2022-05-29,180706153232200002,33.00
2022-05-29,180706153232200003,104.00
2022-05-29,180706153232200005,71.00
2022-05-29,180920233009700325,-979.00
2022-05-29,190603577080600001,7.00
2022-05-29,190909745530500004,720.00
2022-05-29,199009170000000056,165.00
2022-05-29,200813226771700001,685.00
2022-05-29,200826241374700001,50.00
2022-05-29,201104060000000029,105.00
2022-05-29,201205090000000004,968.00
2022-05-29,201207090000000130,5.00
2022-05-29,210327509663500011,409.00
2022-05-29,211116153741172477,-568.00
2022-05-29,220406222153830970,21.00
2022-05-30,2007121328749,9.00
2022-05-30,2007121328895,43.00
2022-05-30,2007121329180,802.00
2022-05-30,2007121329377,-1639.00
2022-05-30,2007121329379,-380.00
2022-05-30,2007121329380,-1201.00
2022-05-30,2007121329381,264.00
2022-05-30,2007121331288,154.00
2022-05-30,2007121332656,10.00
2022-05-30,2007121332659,15.00
2022-05-30,2007121334813,-1.00
2022-05-30,120620429994600001,0.00
2022-05-30,120620429994600002,0.00
2022-05-30,120620429994600013,0.00
2022-05-30,120620429994600026,0.00
2022-05-30,140224536726700000,0.00
2022-05-30,150203456119500001,1.00
2022-05-30,150930603566800001,14.00
2022-05-30,151229506383600001,6.00
2022-05-30,151229527874800001,8.00
2022-05-30,160121610393900001,0.00
2022-05-30,160513343594000001,20.00
2022-05-30,160826685080700001,553.00
2022-05-30,170407678293400001,14.00
2022-05-30,170428381482200001,348.00
2022-05-30,171030000763800001,-1.00
2022-05-30,180213012331300001,-1096.00
2022-05-30,180327043373200005,29.00
2022-05-30,180604114334600001,222.00
2022-05-30,180604114351700001,5.00
2022-05-30,180604114383000001,2414.00
2022-05-30,180704149959400001,48.00
2022-05-30,180706153232200002,32.00
2022-05-30,180706153232200003,88.00
2022-05-30,180706153232200005,56.00
2022-05-30,180920233009700325,-1006.00
2022-05-30,190603577080600001,5.00
2022-05-30,190909745530500004,627.00
2022-05-30,199009170000000056,129.00
2022-05-30,200813226771700001,670.00
2022-05-30,200826241374700001,7.00
2022-05-30,201104060000000029,47.00
2022-05-30,201205090000000004,950.00
2022-05-30,201207090000000130,5.00
2022-05-30,210327509663500011,128.00
2022-10-17,151229527874800001,-2.00
2022-10-17,160121610393900001,0.00
2022-10-17,160513343594000001,208.00
2022-10-17,160826685080700001,505.00
2022-10-17,170407678293400001,25.00
2022-10-17,170428381482200001,459.00
2022-10-17,171030000763800001,133.00
2022-10-17,180213012331300001,268.00
2022-10-17,180327043373200005,11.00
2022-10-17,180604114334600001,21.00
2022-10-17,180604114351700001,29.00
2022-10-17,180604114383000001,200.00
2022-10-17,180704149959400001,4.00
2022-10-17,180706153232200002,215.00
2022-10-17,180706153232200003,85.00
2022-10-17,180706153232200005,413.00
2022-10-17,180920233009700325,20.00
2022-10-17,190603577080600001,9.00
2022-10-17,190909745530500004,1883.00
2022-10-17,199009170000000056,107.00
2022-10-17,200813226771700001,1248.00
2022-10-17,200826241374700001,1084.00
2022-10-17,201104060000000029,94.00
2022-10-17,201205090000000004,864.00
2022-10-17,201207090000000130,25.00
2022-10-17,210327509663500011,22.00
2022-10-17,211116153741172477,1.00
2022-10-17,220406222153830970,16.00
2022-10-17,220729094054210573,1153.00
2022-10-17,220729101436729730,45.00
2022-10-18,2007121328749,3.00
2022-10-18,2007121328895,46.00
2022-10-18,2007121329180,3.00
2022-10-18,2007121329377,37.00
2022-10-18,2007121329379,0.00
2022-10-18,2007121329380,128.00
2022-10-18,2007121329381,297.00
2022-10-18,2007121331288,27.00
2022-10-18,2007121332656,12.00
2022-10-18,2007121332659,14.00
2022-10-18,2007121334813,7.00
2022-10-18,120620429994600001,0.00
2022-10-18,120620429994600002,0.00
2022-10-18,120620429994600013,0.00
2022-10-18,120620429994600026,0.00
2022-10-18,140224536726700000,588.00
2022-10-18,150203456119500001,54.00
2022-10-18,150930603566800001,1.00
2022-10-18,151229506383600001,8.00
2022-10-18,151229527874800001,2.00
2022-10-18,160121610393900001,0.00
2022-10-18,160513343594000001,402.00
2022-10-18,160826685080700001,502.00
2022-10-18,170407678293400001,14.00
2022-10-18,170428381482200001,441.00
2022-10-18,171030000763800001,77.00
2022-10-18,180213012331300001,252.00
2022-10-18,180327043373200005,11.00
2022-10-18,180604114334600001,125.00
2022-10-18,180604114351700001,83.00
2022-10-18,180604114383000001,402.00
2022-10-18,180704149959400001,23.00
2022-10-18,180706153232200002,181.00
2022-10-18,180706153232200003,63.00
2022-10-18,180706153232200005,405.00
2022-10-18,180920233009700325,1.00
2022-10-18,190603577080600001,9.00
2022-10-18,190909745530500004,1858.00
2022-10-18,199009170000000056,92.00
2022-10-18,200813226771700001,1216.00
2022-10-18,200826241374700001,1054.00
2022-10-18,201104060000000029,101.00
2022-10-18,201205090000000004,843.00
2022-10-18,201207090000000130,5.00
2022-10-18,210327509663500011,13.00
2022-10-18,211116153741172477,0.00
2022-10-18,220406222153830970,-1.00
2022-10-18,220729094054210573,1123.00
2022-10-18,220729101436729730,43.00
2022-10-19,2007121328749,3.00
2022-10-19,2007121328895,97.00
2022-10-19,2007121329180,3.00
2022-10-19,2007121329377,-36.00
2022-10-19,2007121329379,0.00
2022-10-19,2007121329380,93.00
2022-10-19,2007121329381,224.00
2022-10-19,2007121331288,24.00
2022-10-19,2007121332656,6.00
2022-10-19,2007121332659,-1.00
2022-10-19,2007121334813,38.00
2022-10-19,120620429994600001,0.00
2022-10-19,120620429994600002,0.00
2022-10-19,120620429994600013,0.00
2022-10-19,120620429994600026,0.00
2022-10-19,140224536726700000,568.00
2022-10-19,150203456119500001,40.00
2022-10-19,150930603566800001,91.00
2022-10-19,151229506383600001,4.00
2022-10-19,151229527874800001,-2.00
2022-10-19,160121610393900001,0.00
2022-10-19,160513343594000001,389.00
2022-10-19,160826685080700001,402.00
2022-10-19,170407678293400001,11.00
2022-10-19,170428381482200001,382.00
2022-10-19,171030000763800001,71.00
2022-10-19,180213012331300001,109.00
2022-10-19,180327043373200005,12.00
2022-10-19,180604114334600001,100.00
2022-10-19,180604114351700001,78.00
2022-10-19,180604114383000001,381.00
2022-10-19,180704149959400001,10.00
2022-10-19,180706153232200002,144.00
2022-10-19,180706153232200003,45.00
2022-10-19,180706153232200005,390.00
2022-10-19,180920233009700325,-35.00
2022-10-19,190603577080600001,9.00
2022-10-19,190909745530500004,1815.00
2022-10-19,199009170000000056,72.00
2022-10-19,200813226771700001,1186.00
2022-10-19,200826241374700001,1031.00
2022-10-19,201104060000000029,145.00
2022-10-19,201205090000000004,829.00
2022-10-19,201207090000000130,4.00
2022-10-19,210327509663500011,8.00
2022-10-19,211116153741172477,0.00
2022-10-19,220406222153830970,10.00
2022-10-19,220729094054210573,1053.00
2022-10-19,220729101436729730,42.00
2022-10-20,2007121328749,3.00
2022-10-20,2007121328895,82.00
2022-10-20,2007121329180,392.00
2022-10-20,2007121329377,-127.00
2022-10-20,2007121329379,0.00
2022-10-20,2007121329380,76.00
2022-10-20,2007121329381,212.00
2022-10-20,2007121331288,10.00
2022-10-20,2007121332656,11.00
2022-10-20,2007121332659,3.00
2022-10-20,2007121334813,28.00
2022-10-20,120620429994600001,0.00
2022-10-20,120620429994600002,0.00
2022-10-20,120620429994600013,0.00
2022-10-20,120620429994600026,0.00
2022-10-20,140224536726700000,534.00
2022-10-20,150203456119500001,16.00
2022-10-20,150930603566800001,80.00
2022-10-20,151229506383600001,2.00
2022-10-20,151229527874800001,-2.00
2022-10-20,160121610393900001,0.00
2022-10-20,160513343594000001,381.00
2022-10-20,160826685080700001,359.00
2022-10-20,170407678293400001,37.00
2022-10-20,170428381482200001,367.00
2022-10-20,171030000763800001,60.00
2022-10-20,180213012331300001,105.00
2022-10-20,180327043373200005,11.00
2022-10-20,180604114334600001,87.00
2022-10-20,180604114351700001,71.00
2022-10-20,180604114383000001,368.00
2022-10-20,180704149959400001,18.00
2022-10-20,180706153232200002,406.00
2022-10-20,180706153232200003,233.00
2022-10-20,180706153232200005,371.00
2022-10-20,180920233009700325,-46.00
2022-10-20,190603577080600001,9.00
2022-10-20,190909745530500004,1792.00
2022-10-20,199009170000000056,61.00
2022-10-20,200813226771700001,1170.00
2022-10-20,200826241374700001,949.00
2022-10-20,201104060000000029,164.00
2022-10-20,201205090000000004,812.00
2022-10-20,201207090000000130,4.00
2022-10-20,210327509663500011,5.00
2022-10-20,211116153741172477,0.00
2022-10-20,220406222153830970,-2.00
2022-10-20,220729094054210573,1018.00
2022-10-20,220729101436729730,30.00
2022-10-21,2007121328749,3.00
2022-10-21,2007121328895,53.00
2022-10-21,2007121329180,378.00
2022-10-21,2007121329377,-180.00
2022-10-21,2007121329379,0.00
2022-10-21,2007121329380,47.00
2022-10-21,2007121329381,202.00
2022-10-21,2007121331288,1.00
2022-10-21,2007121332656,21.00
2022-10-21,2007121332659,7.00
2022-10-21,2007121334813,17.00
2022-10-21,120620429994600001,0.00
2022-10-21,120620429994600002,0.00
2022-10-21,120620429994600013,0.00
2022-10-21,120620429994600026,0.00
2022-10-21,140224536726700000,512.00
2022-10-21,150203456119500001,16.00
2022-10-21,150930603566800001,112.00
2022-10-21,151229506383600001,18.00
2022-10-21,151229527874800001,10.00
2022-10-21,160121610393900001,0.00
2022-10-21,160513343594000001,343.00
2022-10-21,160826685080700001,311.00
2022-10-21,170407678293400001,31.00
2022-10-21,170428381482200001,359.00
2022-10-21,171030000763800001,52.00
2022-10-21,180213012331300001,75.00
2022-10-21,180327043373200005,11.00
2022-10-21,180604114334600001,54.00
2022-10-21,180604114351700001,64.00
2022-10-21,180604114383000001,346.00
2022-10-21,180704149959400001,10.00
2022-10-21,180706153232200002,367.00
2022-10-21,180706153232200003,223.00
2022-10-21,180706153232200005,351.00
2022-10-21,180920233009700325,-58.00
2022-10-21,190603577080600001,9.00
2022-10-21,190909745530500004,1777.00
2022-10-21,199009170000000056,53.00
2022-10-21,200813226771700001,1149.00
2022-10-21,200826241374700001,904.00
2022-10-21,201104060000000029,161.00
2022-10-21,201205090000000004,800.00
2022-10-21,201207090000000130,4.00
2022-10-21,210327509663500011,5.00
2022-10-21,211116153741172477,0.00
